tdate	ttime	sensorVAC	sensorVBat	sensorIBat	sensorILoad	modemType	sensorModem0	sensorModem1	sensorModem2	sensorModem3	sensorBUC	sensorSCPC	sensorSCADA	sensorTemp	sendStatus
2015-12-08	23:00:53	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:00:54	234.21	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.91	51.04	11.97	25	0
2015-12-08	23:00:55	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	51.04	11.98	25	0
2015-12-08	23:00:56	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.96	50.99	11.98	25	1
2015-12-08	23:00:57	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.19	50.91	50.99	11.98	25	0
2015-12-08	23:00:58	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.96	50.99	11.98	25	0
2015-12-08	23:00:59	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.96	50.99	11.98	25	0
2015-12-08	23:01:00	228.71	50.88	-0.52	0.15	NULL	6.61	13.59	19.61	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:01	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.96	50.99	11.98	25	1
2015-12-08	23:01:02	234.21	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:03	234.21	50.88	-0.52	0.22	NULL	6.61	13.57	19.58	24.16	50.96	50.99	11.98	25	0
2015-12-08	23:01:04	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:05	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	51.04	11.98	25	0
2015-12-08	23:01:06	217.7	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.96	50.99	11.98	25	0
2015-12-08	23:01:07	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.91	50.99	11.98	25	1
2015-12-08	23:01:08	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:09	223.2	50.88	-0.52	0.22	NULL	6.61	13.57	19.61	24.16	50.96	50.99	11.98	25	0
2015-12-08	23:01:10	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:11	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.91	50.99	11.97	25	0
2015-12-08	23:01:12	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	1
2015-12-08	23:01:13	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.13	50.91	50.99	11.97	25	0
2015-12-08	23:01:14	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:16	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:17	228.71	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.98	25	1
2015-12-08	23:01:18	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:19	234.21	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:20	228.71	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.97	25	0
2015-12-08	23:01:21	239.72	50.88	-0.52	0.22	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:22	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.13	50.91	50.99	11.97	25	1
2015-12-08	23:01:23	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.97	25	0
2015-12-08	23:01:24	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:25	223.2	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:26	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:27	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:28	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	1
2015-12-08	23:01:29	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.97	25	0
2015-12-08	23:01:30	239.72	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:31	234.21	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:32	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:33	228.71	50.88	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.98	25	1
2015-12-08	23:01:34	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.19	50.91	50.99	11.98	25	0
2015-12-08	23:01:35	245.22	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:36	223.2	50.88	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:37	217.7	50.88	-0.52	0.15	NULL	6.61	13.59	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:38	217.7	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.97	25	0
2015-12-08	23:01:39	234.21	50.88	-0.52	0.15	NULL	6.6	13.57	19.61	24.16	50.91	50.99	11.98	25	1
2015-12-08	23:01:40	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:41	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:42	223.2	50.88	-0.52	0.15	NULL	6.6	13.57	19.61	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:43	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:44	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	1
2015-12-08	23:01:45	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.97	25	0
2015-12-08	23:01:46	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.96	50.99	11.98	25	0
2015-12-08	23:01:47	245.22	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:48	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.97	25	0
2015-12-08	23:01:49	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	1
2015-12-08	23:01:50	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.97	25	0
2015-12-08	23:01:51	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.19	50.91	50.99	11.98	25	0
2015-12-08	23:01:52	228.71	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:53	217.7	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:54	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	1
2015-12-08	23:01:55	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.97	25	0
2015-12-08	23:01:56	239.72	50.88	-0.52	0.15	NULL	6.61	13.59	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:57	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:01:59	234.21	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:00	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.97	25	1
2015-12-08	23:02:01	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:02	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:03	234.21	50.88	-0.52	0.15	NULL	6.61	13.59	19.58	24.16	50.91	50.99	11.97	25	0
2015-12-08	23:02:04	234.21	50.88	-0.52	0.22	NULL	6.61	13.59	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:02:05	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	1
2015-12-08	23:02:06	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:07	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:08	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.91	50.99	11.97	25	0
2015-12-08	23:02:09	234.21	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:10	234.21	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.98	25	1
2015-12-08	23:02:11	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:12	234.21	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:02:13	234.21	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.13	50.86	50.99	11.98	25	0
2015-12-08	23:02:14	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:15	228.71	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.97	25	1
2015-12-08	23:02:16	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.19	50.91	50.99	11.98	25	0
2015-12-08	23:02:17	223.2	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:18	223.2	50.88	-0.52	0.15	NULL	6.6	13.57	19.61	24.16	50.91	50.99	11.97	25	0
2015-12-08	23:02:19	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.91	50.99	11.97	25	0
2015-12-08	23:02:20	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:21	223.2	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:22	239.72	50.88	-0.52	0.22	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:23	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:24	223.2	50.88	-0.52	0.22	NULL	6.61	13.57	19.61	24.16	50.91	50.99	11.97	25	0
2015-12-08	23:02:25	245.22	50.88	-0.52	0.15	NULL	6.6	13.57	19.61	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:26	223.2	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:02:27	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:28	239.72	50.88	-0.52	0.22	NULL	6.61	13.57	19.61	24.16	50.86	50.99	11.97	25	0
2015-12-08	23:02:29	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:30	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:02:31	239.72	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:32	234.21	50.88	-0.52	0.15	NULL	6.6	13.57	19.61	24.16	50.86	50.94	11.97	25	0
2015-12-08	23:02:33	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:02:34	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:02:35	234.21	50.65	-0.59	0.22	NULL	6.59	13.56	19.58	24.16	50.96	50.88	11.98	25	0
2015-12-08	23:02:36	234.21	50.88	-0.52	0.37	NULL	6.61	13.57	19.58	24.16	50.8	50.99	11.98	25	0
2015-12-08	23:02:37	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.86	50.99	11.97	25	0
2015-12-08	23:02:38	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.96	50.99	11.98	25	0
2015-12-08	23:02:39	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.99	11.98	27	0
2015-12-08	23:02:41	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:02:42	223.2	50.88	-0.52	0.15	NULL	6.6	13.59	19.58	24.16	50.91	50.94	11.97	25	0
2015-12-08	23:02:43	223.2	50.88	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:44	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:02:45	223.2	50.88	-0.52	0.15	NULL	6.6	13.59	19.58	24.16	50.86	50.99	11.97	25	0
2015-12-08	23:02:46	223.2	50.88	-0.52	0.22	NULL	6.61	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:02:47	245.22	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.86	50.99	11.97	25	0
2015-12-08	23:02:48	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:02:49	223.2	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:02:50	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.99	11.97	25	0
2015-12-08	23:02:51	217.7	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:02:52	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	NULL	24.16	50.86	50.94	11.97	25	0
2015-12-08	23:02:53	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.99	11.97	25	0
2015-12-08	23:02:54	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:02:55	234.21	50.88	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:02:56	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:02:57	234.21	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	NULL	50.86	50.99	11.98	25	0
2015-12-08	23:02:58	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.91	50.99	11.98	25	0
2015-12-08	23:02:59	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:03:00	234.21	50.88	-0.52	0.15	NULL	6.6	13.57	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:01	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:03:02	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:03:03	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:04	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:05	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:06	234.21	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:03:07	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:03:08	223.2	50.88	-0.52	0.22	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:09	234.21	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:03:10	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:03:11	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:12	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:13	223.2	50.88	-0.52	0.15	NULL	6.61	13.59	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:14	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.97	25	0
2015-12-08	23:03:15	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.97	25	0
2015-12-08	23:03:16	239.72	50.88	-0.52	0.22	NULL	6.61	13.57	19.58	24.16	50.91	50.94	12	25	0
2015-12-08	23:03:17	228.71	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:18	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:03:19	223.2	50.88	-0.52	0.22	NULL	6.61	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:03:20	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:21	245.22	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:22	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:24	228.71	50.88	-0.52	0.22	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:25	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.91	50.94	11.98	25	0
2015-12-08	23:03:26	234.21	50.88	-0.52	0.22	NULL	6.61	13.59	19.61	24.16	50.86	50.94	11.97	25	0
2015-12-08	23:03:27	239.72	50.88	-0.52	0.15	NULL	6.61	13.59	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:28	234.21	50.88	-0.52	0.15	NULL	6.6	13.57	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:03:29	234.21	50.88	-0.52	0.15	NULL	6.61	13.59	19.61	24.19	50.86	50.94	11.98	25	0
2015-12-08	23:03:30	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:31	228.71	50.88	-0.52	0.22	NULL	6.6	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:32	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:33	234.21	50.88	-0.52	0.22	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:34	234.21	50.88	-0.52	0.22	NULL	6.61	13.57	19.58	24.19	50.86	50.94	11.98	25	0
2015-12-08	23:03:35	228.71	50.88	-0.52	0.22	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:36	239.72	50.88	-0.52	0.22	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:37	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:38	234.21	50.88	-0.52	0.22	NULL	6.61	13.59	19.58	24.16	50.86	50.99	11.98	25	0
2015-12-08	23:03:39	228.71	50.88	-0.52	0.15	NULL	6.61	13.59	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:40	239.72	50.88	-0.52	0.15	NULL	6.61	13.59	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:41	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:42	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:43	239.72	50.65	-0.52	0.3	NULL	6.61	13.57	19.61	24.19	50.96	50.94	11.97	25	0
2015-12-08	23:03:44	239.72	50.88	-0.44	0.15	NULL	6.6	13.57	19.58	24.06	50.91	50.94	11.98	25	0
2015-12-08	23:03:45	239.72	50.88	-0.52	0.15	NULL	6.61	13.59	19.64	24.19	50.91	50.94	12	25	0
2015-12-08	23:03:46	239.72	50.88	-0.52	0.22	NULL	6.61	13.59	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:47	228.71	50.88	-0.52	0.22	NULL	6.61	13.59	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:48	228.71	50.88	-0.52	0.22	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:49	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:50	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:51	228.71	50.88	-0.52	0.22	NULL	6.61	13.59	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:52	239.72	50.88	-0.52	0.22	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:53	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.97	25	0
2015-12-08	23:03:54	239.72	50.88	-0.52	0.15	NULL	6.61	13.59	19.61	24.16	50.86	50.94	11.97	25	0
2015-12-08	23:03:55	234.21	50.88	-0.52	0.22	NULL	6.61	13.59	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:56	239.72	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:57	239.72	50.88	-0.52	0.15	NULL	6.61	13.59	19.58	24.19	50.86	50.94	11.98	25	0
2015-12-08	23:03:58	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:03:59	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:00	228.71	50.88	-0.52	0.22	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:01	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:02	234.21	50.88	-0.52	0.22	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:03	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:04	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.19	50.86	50.94	11.98	25	0
2015-12-08	23:04:05	234.21	50.88	-0.52	0.22	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:07	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:08	228.71	50.88	-0.52	0.22	NULL	6.61	13.59	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:09	234.21	50.88	-0.52	0.22	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:10	212.19	50.88	-0.52	0.22	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:11	217.7	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.19	50.86	50.94	11.98	25	0
2015-12-08	23:04:12	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:13	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:14	228.71	50.88	-0.52	0.15	NULL	6.61	13.59	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:15	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:16	239.72	NULL	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:17	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:18	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:19	228.71	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:20	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:21	217.7	50.88	-0.52	0.15	NULL	6.61	13.59	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:22	212.19	50.88	-0.52	0.15	NULL	6.61	13.59	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:23	217.7	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:24	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.19	50.86	50.94	11.98	25	0
2015-12-08	23:04:25	234.21	50.88	-0.52	0.15	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:26	223.2	50.88	-0.52	0.15	NULL	6.61	13.57	19.58	24.16	50.86	50.94	11.98	25	0
2015-12-08	23:04:27	228.71	50.88	-0.52	0.22	NULL	6.61	13.57	19.61	24.16	50.86	50.94	11.98	25	0
